Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time,Model
sweden,1923,1982,Male,100,1,2,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,2,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,3,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,1,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,9,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,2,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,8,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,1,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,6,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,1,353.3106435028441,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,2,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,3,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,4,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,5,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,6,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,7,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,8,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,9,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1923,1982,Male,100,1,7,10,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,3,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,4,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,1,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,8,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,5,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,6,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,9,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,2,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,1,352.32310983207054,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,2,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,3,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,4,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,5,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,6,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,7,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,8,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,9,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1924,1983,Male,100,1,7,10,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,4,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,6,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,7,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,5,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,1,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,2,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,3,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,4,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,5,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,6,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,7,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,8,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,9,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,1,10,346.14673002460677,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,3,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,8,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,1,352.3225946700619,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,2,353.48715895193027,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,3,352.8781392394048,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,4,353.8736997864853,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,5,351.11894571489114,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,6,351.47497838560577,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,7,350.0742933516608,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,8,349.1225454189582,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,9,350.22016444045187,09/03/2023,17:03:24,saturated
sweden,1925,1984,Male,100,1,9,10,346.4813360285919,09/03/2023,17:03:24,saturated
sweden,1926,1985,Male,100,1,6,1,353.48715895193027,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,2,352.8781392394048,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,3,353.8736997864853,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,4,351.11894571489114,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,5,351.47497838560577,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,6,350.0742933516608,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,7,349.1225454189582,09/03/2023,17:03:25,saturated
sweden,1926,1985,Male,100,1,6,8,350.22016444045187,09/03/2023,17:03:25,saturated
